"Place","Name","Age","Distance","Club","Gender","Year"
27,"Craig Wood",61,3780,"ETEX","M",2003
28,"Paul Wrangell",64,3775,"CRUZ","M",2003
29,"Jim Stubbs",62,3750,"FCMS","M",2003
29,"Gordon Laing",60,3750,"GOLD","M",2003
31,"Rick Bushnell",62,3735,"NEM","M",2003
32,"Gerry Brooks",61,3725,"MESC","M",2003
33,"Mel Goldstein",64,3710,"ISF","M",2003
34,"Robert Norris",64,3660,"DAM","M",2003
35,"David Arlander",62,3645,"MINN","M",2003
36,"Douglas Clelford",61,3625,"CONN","M",2003
37,"John Ewell",62,3575,"UNAT","M",2003
38,"Henry Halff",60,3565,"MOST","M",2003
39,"David Henshaw",61,3540,"NEM","M",2003
40,"Douglas Schiel",61,3525,"TVM","M",2003
41,"Peter Betzer",60,3505,"SPM","M",2003
42,"James Browne",64,3485,"FMM","M",2003
43,"Bill Mellow",61,3470,"OREG","M",2003
44,"Lee Carlson",62,3460,"PNA","M",2003
45,"Peter Fredericks",62,3390,"MESC","M",2003
46,"Helmut Woerner",61,3350,"CONN","M",2003
47,"Larry Dunham",64,3300,"NEM","M",2003
48,"Andrew Arthur",63,3275,"BTAM","M",2003
48,"Doug Duwe",63,3275,"YBAT","M",2003
50,"Phil Read",60,3180,"NEM","M",2003
51,"Stephen Rudacille",62,3170,"BLUE","M",2003
52,"Burt Strom",60,3125,"NEM","M",2003
53,"Jon Schieltz",64,3115,"OREG","M",2003
54,"Ronald Beams",64,3080,"ISF","M",2003
55,"Ward Belding",61,3075,"TVM","M",2003
56,"Norman Macartney",64,3065,"NCMS","M",2003
57,"Jon Nelson",64,3060,"CRUZ","M",2003
58,"Michael Aronson",63,2980,"NEM","M",2003
59,"Nicholas Petchel",61,2975,"UNAT","M",2003
60,"Kenton Pattie",63,2950,"AMSC","M",2003
61,"Robert Cunniff",64,2905,"NEM","M",2003
61,"Jack Fife",62,2905,"ISF","M",2003
63,"John Raslear",60,2900,"UNAT","M",2003
64,"Tom Jones",61,2830,"NEM","M",2003
65,"Jose Arias",60,2745,"WTMS","M",2003
66,"Jerry Juhlin",60,2690,"IAMA","M",2003
67,"George Amundson",63,2650,"PCAT","M",2003
68,"Richard Prentiss",60,2550,"NEM","M",2003
69,"David Reed",63,2405,"NEM","M",2003
70,"Bill Pearce",62,2365,"H2O","M",2003
71,"Lloyd Kearns",62,2350,"UNAT","M",2003
72,"Dan Miller",61,1510,"MVM","M",2003
1,"Dave Radcliff",68,4305,"OREG","M",2003
2,"Tim Thornton",65,4240,"MHST","M",2003
3,"George Brunstad",68,4230,"CONN","M",2003
4,"Marty Mennen",66,4130,"ISF","M",2003
5,"Dick Peterson",65,4095,"SMMM","M",2003
5,"Barry Fasbender",65,4095,"STAN","M",2003
7,"Buddy Belshe",68,4075,"HBSC","M",2003
8,"Melvin Siebold",68,4005,"CONN","M",2003
9,"Earl Ellis",66,3875,"INWM","M",2003
10,"Emory Haworth",66,3805,"WCM","M",2003
11,"Konrad Euler",67,3770,"SPM","M",2003
12,"Stan Morner",68,3735,"WCM","M",2003
13,"William Murray",65,3705,"NEM","M",2003
14,"Edward Sorel",67,3695,"NEM","M",2003
15,"Dick Weick",68,3675,"OREG","M",2003
16,"Bill King",69,3605,"RMM","M",2003
17,"Tim Plummer",66,3540,"1776","M",2003
18,"David Lamott",67,3505,"SDSM","M",2003
19,"Phil Hellmuth",65,3470,"WMAC","M",2003
20,"Robert Benson",67,3425,"TERR","M",2003
20,"George Thayer",66,3425,"OREG","M",2003
22,"John Cox",67,3375,"SPM","M",2003
23,"Bob McKinnon",65,3370,"MM","M",2003
24,"Ricardo Machin",66,3360,"NEM","M",2003
25,"Jerry Marchbanks",67,3320,"MOST","M",2003
26,"Itmar Kutai",69,3225,"NEM","M",2003
27,"William Grohe",69,3200,"USF","M",2003
27,"Peter Yaw",65,3200,"ISF","M",2003
29,"Herbert Stone",68,3125,"LOM","M",2003
29,"Harry Piper",68,3125,"SPM","M",2003
31,"Thomas Hetzel",66,3115,"MOST","M",2003
32,"David Gladfelter",66,3070,"1776","M",2003
32,"Donald Walter",67,3070,"DCM","M",2003
34,"Paul Anderson",69,3010,"RINC","M",2003
35,"Alister Murray",69,2980,"VMST","M",2003
36,"James Rosborough",67,2935,"H2O","M",2003
37,"Wylie Barrow",65,2900,"FCMS","M",2003
38,"Bruce Kurtz",66,2875,"NEM","M",2003
39,"Roger Brockenbrough",68,2715,"SKY","M",2003
40,"Richard Clapp",65,2570,"NEM","M",2003
41,"John Eastman",67,2450,"SCAM","M",2003
42,"Ivan Smith",65,2225,"LYMS","M",2003
43,"Robert Kalaf",67,2205,"NMS","M",2003
44,"Karl Drager",67,1825,"METR","M",2003
1,"Fred Lehman",72,3960,"IM","M",2003
2,"Robert Beach",72,3870,"SPM","M",2003
3,"Arnie Green",70,3665,"MESC","M",2003
4,"Charles Weatherbee",70,3555,"FMM","M",2003
5,"Harvey Prosser",74,3520,"PNA","M",2003
6,"Mike Torsney",72,3375,"SPM","M",2003
7,"James Pitts",72,3360,"FMM","M",2003
8,"Russell L Judd",70,3335,"ISF","M",2003
9,"Harold Ferris",72,3330,"SPM","M",2003
10,"Francis McAree",72,3260,"ISF","M",2003
11,"Donald Baker",71,3215,"SDSM","M",2003
12,"Richard Van Horn",70,3180,"SPCO","M",2003
13,"Richard Robecki",73,3070,"SPCO","M",2003
14,"Arthur Figur",71,2850,"CONN","M",2003
15,"Robert Fischl",71,2760,"GSM","M",2003
15,"Thomas Weber",72,2760,"NIAG","M",2003
17,"Seymour Boorstein",71,2670,"TAM","M",2003
18,"Charles Hulings",71,2500,"OREG","M",2003
19,"Ned Allen",72,2400,"SPM","M",2003
20,"Eugene Paul",74,2385,"NOVA","M",2003
21,"Lowell Offer",72,2290,"UCLA","M",2003
22,"Dee Roy",73,2275,"ARKM","M",2003
23,"Keith Burbridge",74,2200,"BLUE","M",2003
24,"Richard Maguire",70,1685,"NCMS","M",2003
1,"Jurgen Schmidt",79,3525,"SBM","M",2003
2,"W Morgan Byers",75,3470,"WMAC","M",2003
2,"Ed Kerswill",76,3470,"MVM","M",2003
4,"Mo Mathews",75,3460,"HIMA","M",2003
4,"William Phillips",75,3460,"SDSM","M",2003
6,"Robert Blake",78,3400,"FMM","M",2003
7,"George McVey",75,3370,"NIAG","M",2003
8,"Roy Hoch",75,3350,"CRUZ","M",2003
9,"Elmer Luke",76,3035,"FMM","M",2003
10,"Robert Sigersmith",78,2970,"SPCO","M",2003
11,"Paul Hutinger",78,2965,"FMM","M",2003
12,"Alex Ramirez-Miller",78,2900,"SPM","M",2003
13,"Joseph Seliber",77,2865,"SMMM","M",2003
14,"Clark Austen",75,2675,"MACO","M",2003
15,"Doug Perkins",78,2585,"SKY","M",2003
16,"Warren Anderson",75,2550,"SCCS","M",2003
16,"Harrison Homans",75,2550,"FMM","M",2003
18,"Howard Peterson",75,2490,"SPCO","M",2003
19,"Raymond Allen",76,2420,"OREG","M",2003
20,"Ed McCarthy",77,2260,"NCMS","M",2003
21,"Rick Rudolph",76,1970,"NEM","M",2003
22,"Edward Ouimette",79,1565,"NEM","M",2003
1,"James Edwards",80,3255,"NEM","M",2003
2,"Tom Mc Call",80,2880,"SCAM","M",2003
3,"Charles Bushey",81,2300,"UNAT","M",2003
4,"William Johnston",84,2200,"WCM","M",2003
5,"Abrasha Brainin",80,2175,"SPM","M",2003
6,"Elliot Schofield",80,2165,"CATM","M",2003
7,"Albert Chipman",80,2045,"SPCO","M",2003
8,"Robert Atwood",82,2030,"SPM","M",2003
9,"Ernie Emmett",80,2005,"NMS","M",2003
10,"T. R. Johnson",80,1775,"TTSC","M",2003
11,"Lester Bell",81,1645,"SPCO","M",2003
12,"Dore Schwab",80,1525,"TAM","M",2003
1,"Aldo da Rosa",85,3100,"RINC","M",2003
2,"John Merrill",85,2845,"CONN","M",2003
3,"Frank Tillotson",88,1890,"FMM","M",2003
4,"E Don McCullough",87,1610,"FMM","M",2003
1,"Fred Walbolt",90,2020,"SPM","M",2003
2,"Joe Irvine",91,1105,"RINC","M",2003
