"Place","Name","Club","Age","Distance","Gender","Year"
"48","H Marie Baldner","SAWS","64","2425","Women","2009"
"49","Sandra T Haynie","OREG","63","2405","Women","2009"
"50","Camille A Klotz","NCMS","63","2400","Women","2009"
"51","Carol R Stark","OREG","60","2380","Women","2009"
"52","Judith C Jacob","METR","61","2320","Women","2009"
"52","Carol A Hall","ISF","61","2320","Women","2009"
"54","Susan R Stallings","VMST","61","2280","Women","2009"
"55","Jeanne Seidler","WMAC","62","2255","Women","2009"
"56","Kathleen O Lawrence","ARIZ","64","2240","Women","2009"
"57","Glena S Kelso","PNA","61","2165","Women","2009"
"58","Patricia Peterson","HSNM","62","2140","Women","2009"
"59","Judith A Burns","ISF","60","2130","Women","2009"
"60","Anita E Cole","LBG","61","2040","Women","2009"
"61","Maria P Buda O'Toole","FACT","63","1815","Women","2009"
"62","Rosemarie Gors","PMST","62","1675","Women","2009"
"1","Elaine Bromwich","SPM","66","3825","Women","2009"
"2","Nancy J Ridout","TAM","67","3740","Women","2009"
"3","Kate A Coleman","SCAM","66","3600","Women","2009"
"4","Jane C Birkhead","MOST","68","3550","Women","2009"
"5","Jennifer A Parks","MICH","65","3520","Women","2009"
"6","Kathleen B Sarg","AGUA","65","3420","Women","2009"
"7","Anne B Long","UNAT","67","3380","Women","2009"
"8","Betsy Durrant","VMST","67","3350","Women","2009"
"9","Joy Ward","OREG","66","3280","Women","2009"
"10","Glenda G Carroll","TAM","65","3210","Women","2009"
"11","Bentley B Marane","GAJA","65","3150","Women","2009"
"12","Marianne E Bradley","FACT","65","3075","Women","2009"
"13","Leslie M Westergaard","DAM","65","3050","Women","2009"
"14","Betty L Dugan","DAM","67","3045","Women","2009"
"15","Barbara I Paulson","DAM","65","3015","Women","2009"
"15","Mary B Horton","DAM","65","3015","Women","2009"
"17","Patricia A Saunders","AGUA","65","3000","Women","2009"
"18","Malinda J Case","ARIZ","67","2990","Women","2009"
"19","Mary Anna Hovey","NCMS","65","2950","Women","2009"
"20","Sandra Stenglein","CGCC","65","2875","Women","2009"
"21","Peggie H Hodge","OREG","68","2850","Women","2009"
"22","Mary Ann Case","ARIZ","69","2835","Women","2009"
"22","Mary Stephen","NEM","66","2835","Women","2009"
"24","De Ette A Sauer","MOST","67","2820","Women","2009"
"25","Sandy L Steer","SPM","69","2800","Women","2009"
"26","Mary R Hesselgrave","BERK","65","2790","Women","2009"
"26","Dolores F Balding","ARIZ","66","2790","Women","2009"
"28","Meredith Pechoultres","TAM","65","2785","Women","2009"
"29","Roswita D Norris","DAM","66","2755","Women","2009"
"30","Peggy S Whiter","OREG","65","2700","Women","2009"
"31","Lucy M Manheim","RMST","66","2670","Women","2009"
"31","Noreen B Mazelis","DAM","65","2670","Women","2009"
"33","Penny K Knapp","DAM","65","2645","Women","2009"
"34","Kathleen D Barcos","MELO","65","2630","Women","2009"
"35","G Ellen Watkins","DAM","69","2620","Women","2009"
"36","Joyce C Linson","BAFY","67","2595","Women","2009"
"37","Annette Demby","NEM","65","2575","Women","2009"
"38","Emily H Trueblood","TNYA","66","2555","Women","2009"
"39","Claire M Gregg","MOST","67","2545","Women","2009"
"40","Joyce Lee‐Wesidal","OREG","67","2500","Women","2009"
"41","Jeanette Bello","OREG","65","2445","Women","2009"
"42","Colette M Lafuente","SYSM","67","2440","Women","2009"
"43","Beth Dougherty","UNAT","68","2400","Women","2009"
"43","Karen I Hannam","DCM","68","2400","Women","2009"
"45","Jean M Allen","FMM","68","2350","Women","2009"
"46","Margie Hutinger","FMM","69","2300","Women","2009"
"47","Sonia H Dettmann","NEM","65","2265","Women","2009"
"48","Julie Lockhart","NEM","67","1875","Women","2009"
"49","Barbara Walters Morris","SKY","68","1700","Women","2009"
"50","Judi A Williams","DAM","66","1550","Women","2009"
"51","Constance A Dumas‐Coleman","ISF","66","1340","Women","2009"
"1","Susan L Munn","DAM","70","3590","Women","2009"
"2","Ronnie Kamphausen","MESC","74","3585","Women","2009"
"3","Patricia M Bond","FMM","70","3560","Women","2009"
"4","Betsy T Jordan","SDSM","71","3400","Women","2009"
"5","Adrienne S Pipes","SDSM","74","3370","Women","2009"
"6","Jane C Oberg","CMS","71","3335","Women","2009"
"7","Helen Geoffrion","UCLA","70","3250","Women","2009"
"8","Miek Mc Cubbin","SMMM","73","3100","Women","2009"
"9","Martha J Henderson","FACT","72","3060","Women","2009"
"10","Ruth L Stavis","NEM","71","3040","Women","2009"
"11","Patricia A Tullman","FMM","71","2990","Women","2009"
"12","Doris C Prokopi","FMM","73","2950","Women","2009"
"13","Mary Y Alexandre","OREG","73","2880","Women","2009"
"14","Dottie Banta","YCMS","71","2850","Women","2009"
"15","Patricia A Durham","SMMM","70","2810","Women","2009"
"16","Kathleen M Broderick","VMST","70","2765","Women","2009"
"17","Renate M Winkler","UCLA","71","2435","Women","2009"
"18","Nancy M Rabin","UNAT","71","2350","Women","2009"
"19","Sharon G Billeter","ARIZ","71","2330","Women","2009"
"20","Beverly J Underwood","IM","74","2000","Women","2009"
"21","Jessica P Servis","VMST","70","1860","Women","2009"
"22","Letty J Collins","BAFY","70","1430","Women","2009"
"1","Donna Monroe","WCM","75","3040","Women","2009"
"2","Jean M Duncan","WCM","76","2875","Women","2009"
"3","Joan K Campbell","FACT","78","2870","Women","2009"
"4","Nancy N Durstein","FACT","79","2740","Women","2009"
"5","Ruth A Hoskinson","FMM","79","2475","Women","2009"
"6","Angie Sinacore","FACT","78","2440","Women","2009"
"7","Janet D Kavadas","PNA","77","2435","Women","2009"
"7","D J Murray","LCM","79","2435","Women","2009"
"9","Renee A Protopapas","RICE","79","2380","Women","2009"
"10","Ann M Lambertson","SMMM","78","2375","Women","2009"
"11","Georgia Goggin","MOST","79","2370","Women","2009"
"12","Nina F Gee","OREG","75","2290","Women","2009"
"13","Susan D George","NTEX","75","2100","Women","2009"
"1","Betty S Lorenzi","FACT","81","3125","Women","2009"
"2","Peggy Sanborn","SBM","81","2580","Women","2009"
"3","Jeanne H Meredith","VMST","80","2555","Women","2009"
"4","Terry Sokolik","VMST","81","2490","Women","2009"
"5","Gladys Olsen","FMM","82","2270","Women","2009"
"6","Bernice M Phillips","PNA","81","2190","Women","2009"
"7","Corrinne F Bressler","DAM","83","2005","Women","2009"
"8","Betty C Dunn","NIAG","83","2000","Women","2009"
"1","Margery Meyer","TOC","86","3000","Women","2009"
"2","Maurine E Kornfeld","MVN","87","2485","Women","2009"
"3","Marianna Berkley","VMST","86","1990","Women","2009"
"4","June B Reynolds","FMM","87","1955","Women","2009"
"5","Phyllis A Mathiot","SPM","86","1600","Women","2009"
"6","Regan Kenner","FMM","85","1290","Women","2009"
"1","Rita Simonton","LOST","90","2720","Women","2009"
"2","Mary Lathram","DCM","93","1725","Women","2009"
"3","Gertrud J Zint","FMM","91","1550","Women","2009"
